headline_text,article_url,article_preview,date,author
Inside Dani Dyer and Jarrod Bowen's romantic Italian getaway: Love Islander and West Ham player enjoy cocktails and lavish meals at Milan's £14k-a-night Bulgari Hotel,/tvshowbiz/article-10454763/Inside-Dani-Dyer-Jarrod-Bowens-romantic-Italian-getaway.html,"The Love Islander beauty and the West Ham player, both 25, jetted to Milan and are staying at the Bulgari Hotel in the centre of the city where rooms can cost up to £14k a night.",2022-01-29 11:39:02,Amelia Wynne For Mailonline
Neighbours star Montana Cox shows off her incredible figure in a black string bikini as she takes a dip at Bondi Beach alongside a male friend,/tvshowbiz/article-10454801/Neighbours-star-Montana-Cox-black-string-bikini-takes-dip-Bondi-Beach.html,"Montana Cox was enjoying the steamy, sunny weather in Sydney on Saturday. ",2022-01-29 11:55:06,Marta Jary For Daily Mail Australia
'It's something that still stays with me now': Danny Dyer reveals long-lasting trauma over his grandfather's death after 'really f***ing heavy' experience as his carer for last 6 months of his life,/tvshowbiz/article-10454675/Danny-Dyer-reveals-long-lasting-trauma-grandfathers-death-describing-f-ing-heavy.html,"The EastEnders actor, 44, revealed he was just a teenager when his grandfather's health deteriorated, and described the period as 'really f***ing heavy'.",2022-01-29 12:09:30,Milly Veitch For Mailonline
'I can't imagine how painful that must have been': Ulrika Jonsson admits she's 'desperately sorry' Lauren Goodger has to go through  pregnancy alone after split from Charles Drury,/tvshowbiz/article-10454683/Ulrika-Jonsson-desperately-sorry-Lauren-Goodger-second-pregnancy-alone.html,"Ulrika Jonsson, 54, has spoken out in support of Lauren Goodger, 35, after Lauren announced she was pregnant with her second child following her split from Charles Drury.",2022-01-29 12:13:59,Owen Tonks For Mailonline
Nadiya Bychkova and Kai Widdrington emerge as they continue Strictly tour after 'confirming' romance with a very public kiss (and she's STILL wearing her engagement ring!),/tvshowbiz/article-10454789/Nadiya-Bychkova-heads-Strictly-tour-wearing-engagement-ring-Kai-Widdrington-kiss.html,"Nadiya Bychkova, 32, showcased her chic style as she stepped out to perform on the Strictly tour on Saturday while still wearing her engagement ring.",2022-01-29 12:17:39,Owen Tonks
James Blunt jokes he will release new music if Spotify doesn't remove Joe Rogan's podcast - after Joni Mitchell and Neil Young boycotted platform in protest at his vaccine-sceptic views,/tvshowbiz/article-10454815/James-Blunt-jokes-release-new-music.html,It comes after Joni Mitchell joined Neil Young in removing her music from the platform in protest against their promotion of The Joe Rogan Experience podcast.,2022-01-29 12:39:12,Amelia Wynne For Mailonline
Shia LaBeouf's 'pregnant' fiancée Mia Goth steps out in a form-fitting top and leggings as she makes a rare appearance without the actor in LA,/tvshowbiz/article-10454735/Shia-LaBeoufs-pregnant-fianc-e-Mia-Goth-steps-form-fitting-leggings.html,"The 28-year-old actress, who is rumored to be 'pregnant' and engaged to Shia, 35, was seen heading to a bank in Los Angeles County.",2022-01-29 12:49:31,Jonathan Rose For Mailonline
Abbie Chatfield proves she's just as picture perfect in real life as she is online as the podcaster snaps selfies at a lobster lunch in Sydney - before posting the results to Instagram,/tvshowbiz/article-10454829/Abbie-Chatfield-proves-shes-picture-perfect-snaps-selfies-lobster-lunch-Sydney.html,"Abbie Chatfield knows her angles, and she was working them on Saturday. ",2022-01-29 12:55:05,Marta Jary For Daily Mail Australia
Emma Watkins reveals she 'felt terrible' departing The Wiggles and feared 'letting children down' - as she reflects on the difficulty of being the first woman in the group,/tvshowbiz/article-10454741/Emma-Watkins-speaks-time-departing-Wiggles-decision-leave.html,"She left The Wiggles at the conclusion of 2021 after 10 years as the iconic, bow-wearing Yellow Wiggle.",2022-01-29 13:28:26,Jesse Hyland For Daily Mail Australia
Perth mother gets a boost for her Mermade Hair company as Kim Kardashian is spotted using the Australian brand's 10-second curl styling device,/tvshowbiz/article-10454881/Kim-Kardashian-spotted-using-Australian-brand-Mermade-Hair-waver.html,"She only uses products from the finest fashion, makeup and hair brands to retain her looks and figure.",2022-01-29 14:02:08,Jesse Hyland
"'We shouldn't be obsessed with technology!' Cristiano Ronaldo says he WON'T let son, 11, have a mobile phone but admits the younger generation are 'one step ahead of their age'",/tvshowbiz/article-10454783/Cristiano-Ronaldo-wont-11-year-old-son-phone-fear-obsessed.html,"The footballer, 36, spoke about the impact of technology at the Al Wasl Plaza in Dubai after picking up the Globe Soccer's Top Scorer of All Time award.",2022-01-29 14:14:15,Natalia Penza
Nick Kyrgios smooches girlfriend Costeen Hatzi on the court after winning the men's doubles final at the Australian Open in Melbourne,/tvshowbiz/article-10454999/Nick-Kyrgios-smooches-girlfriend-Costeen-Hatzi-Australian-Open-Melbourne.html,"Nick Kyrgios roared to victory on Saturday night, and his girlfriend Costeen Hatzi was right there ready to congratulate him. ",2022-01-29 14:21:37,Marta Jary For Daily Mail Australia
'Can't tell if I love it or hate it!' Emily Atack unveils dramatic new look as she reveals bold fringe after getting her hair cut and restyled,/tvshowbiz/article-10454957/Emily-Atack-unveils-dramatic-new-look-gets-locks-chopped.html,"The actress, 32, took to Instagram to debut her dramatic look, unveiling a fringe for the first time.",2022-01-29 14:33:43,Milly Veitch For Mailonline
Strictly's Maisie Smith reveals her cleavage in a plunging cardigan while Tilly Ramsay turns heads in garish pink slippers as touring stars leave hotel ahead of next show,/tvshowbiz/article-10454989/Strictlys-Maisie-Smith-bares-cleavage-plunging-cardigan.html,"Former EastEnders star Maisie, 20, bared her cleavage in a plunging yellow cardigan as she headed out, giving a glimpse of her ample assets.",2022-01-29 14:40:17,Amelia Wynne For Mailonline
Rebecca Maddern' says that there is 'no grudge' between her and Novak Djokovic's after THAT hot mic rant - and insists she and news anchor Mike Amor were just being 'Aussies' when they made the comments,/tvshowbiz/article-10454981/Rebecca-Maddern-speaks-time-hot-mic-rant-Novak-Djokovic.html,Rebecca Maddern has revealed that Novak Djokovic is unlikely to be a fan of hers - after her controversial comments about the tennis champion went viral.,2022-01-29 14:48:26,Marta Jary For Daily Mail Australia
He's got a pizza her heart! Pixie Lott shares a kiss with fiancé Oliver Cheshire as smitten couple enjoy a romantic Italian lunch in upper crust Chelsea,/tvshowbiz/article-10454803/Pixie-Lott-shares-kiss-fianc-Oliver-Cheshire.html,"They looked more loved-up than ever as the fashion model, 33, puckered up behind a bush outside the pizzeria and gave the singer, 30, a big smooch.",2022-01-29 15:00:29,Jonathan Rose For Mailonline
"Perrie Edwards shows off her stunning figure in a pale pink bikini as she enjoys a beach day with baby son Axel, 5 months, during family trip to Dubai ",/tvshowbiz/article-10455079/Perrie-Edwards-Alex-Oxlade-Chamberlain-inch-doting-parents.html,"The Little Mix singer, 28, wowed in a pink bikini on Saturday as she enjoyed a beach day with five-month-old son Axel and boyfriend Alex during their family trip to Dubai.",2022-01-29 15:43:51,Amelia Wynne For Mailonline
'I'm 1000 per cent sure it will happen:' Cristiano Ronaldo says he is certain he will marry Georgina Rodriguez... and claims  it could happen in 'a MONTH',/tvshowbiz/article-10454785/Cristiano-Ronaldo-1000-cent-certain-marry-Georgina-Rodriguez.html,"Cristiano Ronaldo, 36, is '1000 per cent' certain he will marry girlfriend Georgina Rodríguez, 28, admitting it could happen in just one month.",2022-01-29 16:36:29,Owen Tonks For Mailonline
Katya Jones looks chic in a Burberry check jacket as she leaves her Manchester hotel ahead of Strictly Come Dancing live tour show,/tvshowbiz/article-10454987/Katya-Jones-looks-casually-chic-Burberry-checked-jacket-leaves-hotel-Manchester.html,"The professional dancer, 32, donned a laid back ensemble including a black dress with a lace trim which she teamed with over-knee socks.",2022-01-29 16:40:01,Jonathan Rose For Mailonline
Colder than hell! Dua Lipa wears an oversized coat as she steps out in a winter blizzard for shopping spree in New York City,/tvshowbiz/article-10455067/Dua-Lipa-wraps-warm-chic-oversized-coat-steps-New-York-snowing.html,"The singer, 26, kept the chill off in the sizable coat, which she teamed with a navy sweatshirt and a pair of black trainers.",2022-01-29 16:44:11,Jonathan Rose For Mailonline
"Joaquin Phoenix and his fiancée Rooney Mara wrap up warm as they dote on baby son River, 16 months, while arriving in London",/tvshowbiz/article-10455149/Joaquin-Phoenix-fianc-e-Rooney-Mara-wrap-warm.html,"Joaquin Phoenix and his fiancée Rooney Mara were seen arriving in London at St Pancras station on Friday night, where they doted on their little one.",2022-01-29 16:49:18,Amelia Wynne For Mailonline
'Early morning road trip': Katie Price and fiancé Carl Woods unwind with a weekend drive after launching separate OnlyFans accounts and visiting a fertility clinic,/tvshowbiz/article-10455083/Katie-Price-Carl-Woods-head-early-morning-drive-OnlyFans-accounts-launch.html,"Katie Price, 43, was taken out for a spin in the car by fiancé Carl Woods, 32, early on Saturday morning as the pair started their day after a busy work week.",2022-01-29 16:52:21,Owen Tonks For Mailonline
'My bestie from day one and for life': Tamara Ecclestone pays tribute to younger sister Petra in childhood throwback... as fans say F1 heiress looks just look eldest daughter Sophia,/tvshowbiz/article-10455053/Tamara-Ecclestone-shares-heartwarming-throwback-snap-sister-Petra.html,"The F1 heiress, 37, took to Instagram to share a the heartwarming photo of the pair on holiday in a snowy location",2022-01-29 16:55:04,Milly Veitch For Mailonline
"Sharon Corr, 51, commands the stage in form-fitting leather trousers as she showcases songs from her latest album  in Spain",/tvshowbiz/article-10455185/Sharon-Corr-51-puts-leggy-display-leather-trousers-performs-stage-Spain.html,The Corrs band member completed her outfit with knee-high leather boots as she showcased songs from her latest album The Fool & The Scorpion.,2022-01-29 17:17:26,Jonathan Rose For Mailonline
Adriana Lima is glamorous in a slate grey iridescent effect dress as she poses with a crash helmet in hand at the Formula E World Championship ,/tvshowbiz/article-10455151/Adriana-Lima-looks-glamorous-slate-grey-iridescent-metallic-dress-Formula-E-World-Championship.html,"Adriana Lima, 40, looked sensational as she wore a slate grey metallic dress with an iridescent effect to the second race of Season 8 of the ABB FIA Formula E World Championship.",2022-01-29 17:17:56,Owen Tonks For Mailonline
Taylor Lautner reveals the intimate way he proposed to fiancee Tay Dome: 'I did it big in the kitchen!',/tvshowbiz/article-10455285/Taylor-Lautner-reveals-intimate-way-proposed-fiancee-Tay-did-big-kitchen.html,The 29-year-old actor chatted with Access Hollywood about the big night and how he made sure her wishes for something low-key were taken into account.,2022-01-29 17:20:21,Tracy Wright For Dailymail.com
"'I'd be up for a good 24 hours': Noel Gallagher, 54, admits he would have a 'nervous breakdown' if drunk like he did before the BRITs in the nineties",/tvshowbiz/article-10455169/Noel-Gallagher-54-admits-no-longer-drunk-like-used-attending-BRITs.html,"The musician, 54, often appeared at the ceremony with his brother Liam, 49, looking a little worse for wear and now he has explained why.",2022-01-29 17:28:47,Milly Veitch For Mailonline
Kanye West kisses Julia Fox with TONGUE at star-studded Paris Fashion Week party where he wears eerie lenses... after rumor spreads she briefly used to date his rival Drake,/tvshowbiz/article-10455129/Kanye-West-kisses-Julia-Fox-TONGUE-star-studded-Paris-Fashion-Week-party.html,"Kanye West kissed his latest girlfriend Julia Fox for a smoldering picture that surfaced on Instagram this week. Photographer Danielle Levitt posted the photos, taken at Paris Fashion Week.",2022-01-29 17:39:21,Sameer Suri For Dailymail.com
'I'm in the middle of a cluster f**k!' Paloma Faith admits she's having a 'crisis' in her personal life and 'gets anxiety from being around people' as she explains her social media absence,/tvshowbiz/article-10455261/Paloma-Faith-says-shes-having-personal-life-crisis-gets-anxiety-people.html,The 40-year-old has admitted she's having a personal life 'crisis' and gets 'anxiety' from 'being around people' as she opened up to her Instagram followers on Saturday.,2022-01-29 17:48:21,Callum Wells For Mailonline
Catt Sadler dons a thong bikini and a sweatshirt for a relaxing beach stroll as she soaks up the sun in Mexico,/tvshowbiz/article-10455163/Catt-Sadler-dons-thong-bikini-relaxing-stroll-beach-Mexico.html,"Catt Sadler was spotted enjoying her Caribbean  getaway on Thursday, as she took a relaxing walk on the beach with her friend.",2022-01-29 18:05:15,Sonia Horon For Dailymail.Com
'We know first-hand the trauma parents have to go through': Ashley Cain offers solace to parents of children battling the cancer that took his daughter Azaylia's life,/tvshowbiz/article-10455283/Ashley-Cain-offers-solace-parents-children-battling-cancer-took-Azaylias-life.html,"The former Coventry City footballer, 31, and his wife, 34, have been rallying round for parents whose children are battling the cancer that claimed their own daughter's life.",2022-01-29 18:09:22,Millie Payne For Mailonline
