headline_text,article_url,article_preview,date,author
"Madonna, 63, reclines on pool table and bites cue stick for billiard-themed photo shoot",/tvshowbiz/article-10442243/Madonna-63-reclines-pool-table-bites-cue-stick-billiard-themed-photo-shoot.html,"The Queen of Pop certainly had phallic fun posing with the cue stick, which she also held between her legs",2022-01-26 04:51:32,Cassie Carpenter For Dailymail.Com
Mandy Moore would pick Olivia Rodrigo to star in A Walk to Remember reboot... as she celebrates 20th anniversary of cult classic film,/tvshowbiz/article-10442345/Mandy-Moore-picks-Olivia-Rodrigo-Walk-Remember-reboot-20th-anniversary-flick.html,"When it came down to who would play Jamie Sullivan, Mandy said: 'I don't know, Olivia Rodrigo or something like that. Someone could redo this film.'",2022-01-26 04:56:40,Tracy Wright For Dailymail.com
Patti Newton shares a bittersweet tribute to late husband Bert as she marks the day they became engaged in 1974 - three months after his passing,/tvshowbiz/article-10442267/Patti-Newton-shares-sweet-tribute-late-husband-Bert-day-engaged.html,"Patti Newton is grieving the loss of her late husband, Bert Newton. ",2022-01-26 05:09:28,Chloe-lee Longhetti For Daily Mail Australia
The awkward moment Olympic snowboarder Scotty James' is grilled on live TV about Sunrise weatherman Sam Mac dating his sister Rebecca: 'No one will ever be good enough',/tvshowbiz/article-10442313/Snowboarder-Scotty-James-reacts-Sunrises-Sam-Mac-dating-sister-live-TV-interview.html,Legendary snowboarder Scotty James was questioned about his sister's relationship with Sunrise weatherman Sam Mac live on the breakfast show on Wednesday.,2022-01-26 05:19:56,Nicole Douglas For Daily Mail Australia
Australian of the Year Dylan Alcott is in fine spirits as he emerges for the first time after receiving nation's top honour,/tvshowbiz/article-10442261/Dylan-Alcott-smiles-awarded-Australian-Year.html,He made history this year after becoming the first Australian of the Year with a physical disability since the award program started 62 years ago. ,2022-01-26 05:20:05,Ali Daher For Daily Mail Australia
The Real's Jeannie Mai Jenkins reveals that her first child Monaco is a GIRL... after she and husband Jeezy initially kept the baby's sex a secret,/tvshowbiz/article-10442371/The-Reals-Jeannie-Mai-Jenkins-reveals-child-Monaco-GIRL.html,The 43-year-old host of The Real revealed during a remote appearance on her show that her first child Monaco is a girl. She previously announced the name but kept the sex a secret.,2022-01-26 05:45:58,Brian Marks
Bradley Cooper reveals he was ready to give up on acting before Paul Thomas Anderson offered him a role in Licorice Pizza,/tvshowbiz/article-10442415/Bradley-Cooper-reveals-ready-acting-Licorice-Pizza.html,"Bradley Cooper was seemingly ready to walk away from acting for good, before being offered his critically-acclaimed role in Licorice Pizza.",2022-01-26 06:08:04,Brian Gallagher For Dailymail.com
Catherine Zeta-Jones and husband Michael Douglas SLASH price on their expansive New York City apartment by $2MIL... after originally listing for $21.5MIL,/tvshowbiz/article-10442455/Catherine-Zeta-Jones-husband-Michael-Douglas-SLASH-price-NYC-apartment-2MIL.html,"Michael Douglas and Catherine Zeta-Jones have slashed the price on their lavish New York apartment, which they'd listed over the summer for $21.5million.",2022-01-26 06:09:02,Carly Johnson
Controversial Instagram model Jadé Tuncdoruk risks being DROPPED from her management after a week of bad press: 'The situation is under review',/tvshowbiz/article-10442421/Jad-Tuncdoruks-management-reviewing-position-controversial-Instagram-model.html,"Jadé Tuncdoruk, 26, has been making negative headlines this past week, and according to a new report on Wednesday, her management is 'reviewing their position' with the Instagram model.",2022-01-26 06:42:13,Kristy Johnson For Daily Mail Australia
"Sophie Cachia sets the record straight on her rumoured $200,000 payday for appearing on Survivor: Blood vs Water",/tvshowbiz/article-10442447/Sophie-Cachia-sets-record-straight-rumoured-200-000-payday.html,"Sophie Cachia has shot down rumours she was paid a massive $200,000 for her appearance on Survivor: Blood Vs Water.",2022-01-26 06:47:04,Caleb Taylor For Daily Mail Australia
Lizzo keeps her look casual with high-waisted jeans and a simple black top as she dines at celebrity hotspot Craig's in West Hollywood,/tvshowbiz/article-10442519/Lizzo-rocks-high-waisted-jeans-simple-black-dines-celebrity-hotspot-Craigs.html,The 33-year-old singer and rapper looked casual in baggy jeans and a simple black top while dining with the same mystery man she's been seen with in recent months.,2022-01-26 07:00:02,Brian Marks For Dailymail.com
Hilary Duff transforms baby daughter Mae into Angelica's doll Cynthia from the classic Nickelodeon cartoon Rugrats with wacky hairdo,/tvshowbiz/article-10442581/Hilary-Duff-transforms-baby-daughter-Mae-Angelicas-doll-Cynthia-Rugrats.html,Hilary Duff gave her baby daughter Mae a hilarious makeover inspired by the beloved Nickelodeon cartoon Rugrats.,2022-01-26 07:22:40,Carly Johnson For Dailymail.com
Vanderpump Rules Reunion: James Kennedy and Raquel Leviss reveal they called off engagement and have not had sex for two years,/tvshowbiz/article-10441863/Vanderpump-Rules-Reunion-James-Kennedy-Raquel-Leviss-reveal-called-engagement.html,James Kennedy and Raquel Leviss revealed they called off their engagement and haven't had sex in two years on Tuesday during the Vanderpump Rules Reunion.  ,2022-01-26 07:30:14,Paul Chavez For Dailymail.com
Gigi Hadid covers up her supermodel figure in oversized gray sweatshirt and matching slacks after a long day of work in New York City ,/tvshowbiz/article-10442423/Gigi-Hadid-covers-supermodel-figure-long-day-work-New-York-City.html,Gigi Hadid was spotted hurrying down the New York City sidewalk on Tuesday night after a long day on set.,2022-01-26 07:31:21,Sonia Horon For Dailymail.Com
Kelly Clarkson 'was nervous as hell singing for' Janet Jackson who happily approves of her Kellyoke covers,/tvshowbiz/article-10442585/Janet-Jackson-thanks-Kelly-Clarkson-wonderful-Kellyoke-covers-hit-songs.html,The 39-year-old pop powerhouse belted out the 55-year-old R&B diva's 1986 track What Have You Done for Me Lately? with her band as Janet listened to the performance via satellite,2022-01-26 07:37:33,Cassie Carpenter For Dailymail.Com
Euphoria's Eric Dane highlights chiseled chest in a gray t-shirt paired with charcoal jeans while grocery shopping in Beverly Hills,/tvshowbiz/article-10442419/Euphorias-Eric-Dane-highlights-chiseled-chest-gray-t-shirt-grocery-run.html,Eric Dane opted for comfort while taking a trip to the store on Tuesday afternoon. ,2022-01-26 07:38:58,Mark Mcgreal For Dailymail.Com
Kelly Osborne shares a massive pillow with her boyfriend Sid Wilson on it as she travels to Ireland: 'Everywhere I go I take my baby with me',/tvshowbiz/article-10442621/Kelly-Osborne-shares-massive-pillow-boyfriend-Sid-Wilson.html,"Kelly Osborne revealed in a number of Instagram story posts that she's heading to Ireland, and while she won't be going with her boyfriend Sid Wilson, he'll still be making the trip in pillow form.",2022-01-26 07:41:48,Brian Gallagher For Dailymail.com
'You promised you wouldn't tell anyone': Amanda Holden 'left in hysterics' after Simon Cowell makes very racy quip about her bedroom during escapologist's performance at BGT auditions,/tvshowbiz/article-10442655/BGTs-Amanda-Holden-fuming-Simon-Cowell-makes-racy-quip-bedroom.html,Amanda Holden was left in hysterics after Simon Cowell made a cheeky quip about her bedroom during the Britain's Got Talent auditions on Tuesday.,2022-01-26 07:45:12,Eve Buckland For Mailonline
Byron Baes cast 'appear to break COVID rules as they party in Byron Bay' despite restrictions on dancing and singing,/tvshowbiz/article-10442333/Byron-Baes-cast-appear-break-COVID-rules-party-Byron-Bay.html,Stars of the new series Byron Baes have reportedly broken COVID-19 restrictions.,2022-01-26 07:58:53,Mary Mrad For Daily Mail Australia
Lisa Wilkinson's gushing post in support of Grace Tame shortly after Carrie Bickmore's on-air showdown with Peter van Onselen - 'suggests long-running tension' on The Project ,/tvshowbiz/article-10442539/Reports-long-running-tension-Project-Lisa-Wilkinson-Peter-van-Onselen.html,"A new report has suggested there's 'long-running tension' behind the scenes on The Project, particularly between Lisa Wilkinson and Peter van Onselen.",2022-01-26 08:06:50,Kristy Johnson
Jamie Dornan gushes about attending premiere of new movie Belfast in his native Northern Ireland,/tvshowbiz/article-10441867/Jamie-Dornan-gushes-attending-premiere-new-movie-Belfast-native-Northern-Ireland.html,The 39-year-old actor gushed about attending the premiere of his new movie Belfast in his native Northern Ireland on Tuesday during a talk show visit.,2022-01-26 08:16:31,Paul Chavez For Dailymail.com
Lottie Moss puts on a VERY busty display in a cut out white lace dress as she teases new OnlyFans content,/tvshowbiz/article-10442757/Lottie-Moss-puts-busty-display-cut-white-lace-dress.html,"The sister of model Kate Moss, 24, told her fans that she had ordered some new outfits to pose in for the explicit site, and she was keen to show them off.",2022-01-26 08:34:55,Charlotte Dean For Mailonline
Singer Shannon Noll reveals his surprising career move as he is caught spruiking an unusual new product,/tvshowbiz/article-10442631/Singer-Shannon-Noll-reveals-surprising-career-move.html,"Shannon Noll has revealed his a releasing a new product, Bait Bomb by Nollsie.",2022-01-26 08:36:17,Caleb Taylor For Daily Mail Australia
Chantel Jeffries cuts a typically stylish figure in a black leather jacket and roll neck jumper as she leaves dinner at Craig's in West Hollywood,/tvshowbiz/article-10442759/Chantel-Jeffries-cuts-typically-stylish-figure-black-leather-jacket.html,The 29-year-old DJ showed off her sense of style in a black leather jacket which she wore over a cosy roll neck jumper as she stepped out in West Hollywood on Tuesday.,2022-01-26 08:38:33,Amelia Wynne For Mailonline
'Not done with the holiday photos quite yet!': Kady McDermott showcases her bronzed physique in a white bandeau bikini as she shares a sizzling Cancun snap,/tvshowbiz/article-10442737/Kady-McDermott-showcases-bronzed-physique-white-bandeau-bikini.html,"The former Love Islander, 26, was every inch a sun-kissed beauty, her bronzed physique on full display as she slipped into a white bandeau bikini.",2022-01-26 08:39:51,Millie Payne For Mailonline
Pregnant Tiffiny Hall shows off her baby bump as she does a pilates workout in activewear,/tvshowbiz/article-10442781/Tiffiny-Hall-shows-baby-bump-does-pilates-workout.html,Pregnant Tiffiny Hall has showcased her pilates workout.,2022-01-26 08:45:06,Caleb Taylor For Daily Mail Australia
Rita Ora displays her incredible figure in striped bikini as she works on her tan while lounging in the sun in Sydney,/tvshowbiz/article-10442765/Rita-Ora-displays-incredible-figure-striped-bikini-works-tan.html,"The singer, 31, looked incredible as she posed for a series of stunning bikini snaps while working on her tan in Sydney on Wednesday.",2022-01-26 08:48:28,Sean O'grady For Mailonline
Ireland Baldwin showcases her figure in skimpy patterned bikini on Instagram,/tvshowbiz/article-10442545/Ireland-Baldwin-showcases-figure-skimpy-patterned-bikini-Instagram.html,"Ireland Baldwin looks like she's already in the mood for summer with her most recent Instagram post.  The model, 26, shared a photo in which she stood wearing a multi-colored bikini.",2022-01-26 08:49:12,Mark Mcgreal
Christina Ricci admits she's 'exhausted' while visiting talk show just six weeks after giving birth,/tvshowbiz/article-10441871/Christina-Ricci-admits-shes-exhausted-visiting-talk-just-six-weeks-giving-birth.html,The 41-year-old actress admitted that she was 'exhausted' on Tuesday while visiting a talk show just six weeks after giving birth to a baby girl.,2022-01-26 08:51:40,Paul Chavez For Dailymail.com
'Are we going to war?' Britney Spears dances in racy hot pink swimsuit for Instagram video as she continues to slam family and demands 'respect and to be treated like an equal individual',/tvshowbiz/article-10442905/Britney-Spears-dances-racy-hot-pink-swimsuit-Instagram-video-continues-slam-family.html,Britney Spears used her Instagram platform to again call out her years of mistreatment by her conservators in a new post on Tuesday.,2022-01-26 08:57:23,Joanna Crawley For Mailonline
Bachelorette's Elly Miles accused of attending another boozy Australia Day party after copping backlash last year for giving a sombre speech about how painful the day can be for Indigenous people... before doing shots,/tvshowbiz/article-10442705/Bachelorette-star-Elly-Miles-accused-attending-boozy-Australia-Day-party.html,"Elly Miles has been accused of attending another boozy Australia Day party on Wednesday, after receiving backlash last year for giving a sombre speech about how painful the day can be for Indigenous people, shortly before downing shots at a backyard bash. ",2022-01-26 09:04:14,Kristy Johnson
Holly Willoughby looks a vision as she slips into a figure-accentuating purple dress - after denying rumours of a rift with Phillip Schofield,/tvshowbiz/article-10442883/Holly-Willoughby-looks-vision-slips-figure-accentuating-purple-dress.html,"In snaps shared via social media, the 40-year-old presenter looked a vision in the skintight number, which was splashed with added touches of sparkle.",2022-01-26 09:08:35,Millie Payne
