headline_text,article_url,article_preview,date,author
The Wanted's Max George says Strictly Come Dancing has left him 'feeling so much better' as two years of lockdown were 'mentally difficult' for the singer,/tvshowbiz/article-10424709/The-Wanteds-Max-George-says-Strictly-Come-Dancing-left-feeling-better.html,"The 33-year old described how training with his dance partner Katya Jones, 32, has left him feeling 'fitter and fitter'.",2022-01-20 22:59:39,Jonathan Rose For Mailonline
Farrah Abraham considering suing the venue where she was pinned to the ground and placed under a citizen's arrest,/tvshowbiz/article-10424853/Farrah-Abraham-considering-suing-venue-pinned-ground.html,"Farrah's lawyer told TMZ she and her team were, at the very least, considering a civil suit against the venue as the reality star should never have been placed under a citizen's arrest to begin with.",2022-01-20 23:05:34,Christine Rendon
Courteney Cox cuts a casual figure in cropped trousers and a T-shirt for shopping outing in West Hollywood,/tvshowbiz/article-10424917/Courteney-Cox-cuts-casual-figure-cropped-trousers-T-shirt-shopping-outing.html,"Her movie, Scream, nabbed the number one spot at the box office last weekend, earning $36 million. And on Thursday, Courteney Cox was spotted stepping out solo for a day of shopping.",2022-01-20 23:09:18,Sarah Sotoodeh For Dailymail.com
Lindsay Lohan shares cute throwback Thursday post with younger sister Aliana: 'I love my sister',/tvshowbiz/article-10424903/Lindsay-Lohan-shares-cute-throwback-Thursday-post-younger-sister-Aliana-love-sister.html,The 35-year-old former child star's snapshot appeared to have been taken around 2001,2022-01-20 23:09:26,Cassie Carpenter For Dailymail.Com
Legendary music promoter's South Melbourne home that once hosted The Beatles in the '60s sells for an undisclosed sum,/tvshowbiz/article-10424691/Music-promoters-Melbourne-home-hosted-Beatles-sells-undisclosed-sum.html,"The 262 Albert Road home was previously owned by music promoter Kenn 'Mr Showbiz' Brodziak, who hosted the Fab Four during their world tour in the 1960s",2022-01-20 23:10:25,Jesse Hyland For Daily Mail Australia
Michelle Keegan sizzles in a holiday throwback as she rings in husband Mark Wright's 35th birthday with a series of rare snaps of the couple,/tvshowbiz/article-10424841/Michelle-Keegan-sizzles-holiday-throwback-rings-Mark-Wrights-35th-birthday-photos.html,"Michelle Keegan, 34, looked incredible in a holiday throwback as she celebrated her husbands day with a series of sweet snaps and unseen candid images of Mark.",2022-01-20 23:10:27,Laura Parkin For Mailonline
Leslie Grace is spotted in her Batgirl costume on-set for the FIRST TIME as she flees a burning building with co-star Jacob Scipio while shooting HBO superhero series in Glasgow,/tvshowbiz/article-10424833/Leslie-Grace-star-Jacob-Scipio-film-dramatic-explosion-scene-HBOs-Batgirl-Glasgow.html,"The actress, 27, who is playing the lead role of Barbara Gordon in the upcoming film, donned the character's famous Batgirl costume for the scene.",2022-01-20 23:14:40,Sean O'grady For Mailonline
Courtside catch-up! Married At First Sight's Martha Kalifatidis and newly single fitness influencer Amy Castano get the VIP treatment at the Australian Open,/tvshowbiz/article-10424693/Martha-Kalifatidis-hits-Australian-Open-Amy-Castano.html,"She may have recently split from her celebrity trainer husband Jono, but Amy Castano appeared to be in great spirits as she flew to Melbourne to attend the Australian Open on Thursday.",2022-01-20 23:26:01,Abi Moustafa For Daily Mail Australia
'Happy Birthday baby!' Kelly Osbourne CONFIRMS romance with Slipknot's Sid Wilson by sharing cosy snaps with the DJ to celebrate him turning 45,/tvshowbiz/article-10424933/Kelly-Osbourne-CONFIRMS-romance-Slipknots-Sid-Wilson.html,"The TV personality, 37, took to her Instagram Story on Thursday to post the loved-up snap where she cosied up to Sid and captioned it: 'Happy Birthday baby!'",2022-01-20 23:39:06,Amelia Wynne For Mailonline
Are Krispy Kreme donuts BOGAN? Jett Kenny sparks debate as he calls popular fast food treat 'uncultured',/tvshowbiz/article-10424887/Are-Krispy-Kreme-donuts-BOGAN-Jett-Kenny-sparks-debate.html,Jett Kenny sparked a huge debate among his Instagram followers on Thursday when he called Krispy Kreme donuts 'overrated' and for the 'uncultured'.,2022-01-20 23:53:47,Chloe-lee Longhetti For Daily Mail Australia
'Hated it': Beau Ryan TRASHES I'm a Celebrity... Get Me Out of Here! in live radio interview a day after abruptly quitting the show,/tvshowbiz/article-10425047/Im-Celebrity-Beau-Ryan-says-hated-jungle-calls-torture.html,"The former NRL player-turned-TV host, 36, found life in the jungle so unbearable, he quit knowing there were just a few more days to go before the finale",2022-01-20 23:59:11,Jo Scrimshire For Daily Mail Australia
Sister Wives star Christine Brown says she refused to settle for a sexless relationship as her 27-year marriage to polygamist Kody Brown unravels,/tvshowbiz/article-10424021/Sister-Wives-star-Christine-Brown-not-interested-sexless-marriage-Kody-Brown.html,Christine Brown revealed she refuses to settle for a sexless marriage as her 27-marriage to Kody unravels on the family's television show.,2022-01-21 00:00:24,Mark Mcgreal For Dailymail.Com
No Return FIRST LOOK: Sheridan Smith is locked in legal battle after her son is arrested while on holiday from hell in gritty ITV drama ,/tvshowbiz/article-10424259/Sheridan-Smith-locked-legal-battle-gritty-ITV-drama-No-Return.html,"The actress, 40, stars as Kathy in the new four-part series which follows her, husband Martin and 16-year-old son Noah who all get caught in a living nightmare while on vacation.",2022-01-21 00:07:34,Sean O'grady For Mailonline
Chrissy Teigen looks fit and chic in a cable knit sweater as she heads to her office in West Hollywood... after celebrating six months of sobriety,/tvshowbiz/article-10424967/Chrissy-Teigen-rocks-cable-knit-sweater-walk-celebrating-six-months-sobriety.html,Chrissy Teigen was in good spirits as she walked through West Hollywood on Thursday after marking six months of alcohol sobriety.,2022-01-21 00:09:02,Ashleigh Gray For Dailymail.Com
'Nice to see you again!' Celebs Go Dating's Anna Williamson shocks 5ive's Abz Love with 90s throwback photo of the stars together,/tvshowbiz/article-10424943/Celebs-Datings-Anna-Williamson-shocks-5ives-Abz-Love-90s-throwback-photo.html,"The dating agent, 40, explained that she was in a girlband called Blush who were the support act of Abz's group Five in 1997.",2022-01-21 00:09:53,Jonathan Rose For Mailonline
Love Island's Shannon Singh flaunts her cleavage in a metallic bikini as she continues her Costa Rican getaway,/tvshowbiz/article-10425027/Shannon-Singh-flaunts-cleavage-metallic-bikini-continues-Costa-Rican-getaway.html,"Shannon Singh, 23, sent pulses racing as she slipped into a tiny metallic bikini top and posed in the Costa Rican sun for a photo, on Thursday.",2022-01-21 00:20:43,Laura Parkin For Mailonline
Jessica Alba announces that she and her family have welcomed a pair of puppies into their lives: 'The whole fam is obsessed w our new fur babies',/tvshowbiz/article-10424855/Jessica-Alba-announces-family-welcomed-pair-puppies-lives.html,"In the clip, the 40-year-old actress and her three children were seen playing with the pooches and adjusting to their new lives as pet owners.",2022-01-21 00:20:47,Sam Joseph Semon For Dailymail.com
Liam Gallagher 'set to bring rock and roll back to BRIT Awards as he will appear on stage at next month's ceremony where nominee Ed Sheeran will also perform',/tvshowbiz/article-10425003/Liam-Gallagher-set-bring-rock-roll-BRIT-Awards-appear-stage.html,"The awards show, which is usually more pop-focused, will welcome the former Oasis star who recently announced his new single, Everything's Electric.",2022-01-21 00:23:07,Sean O'grady For Mailonline
Godzilla and the Titans Monsterverse TV series lands at Apple TV Plus based on the hit film franchise,/tvshowbiz/article-10425129/Godzilla-Titans-Monsterverse-TV-series-lands-Apple-TV-Plus-based-film-franchise.html,Warner Bros. and Legendary Pictures' movie 'monsterverse' is coming from the big screen to the small with a new TV series for Apple TV Plus.,2022-01-21 00:23:34,Brian Gallagher For Dailymail.com
"Bethenny Frankel, 51, displays her impressively taut abs as she flashes underwear from her Skinnygirl brand",/tvshowbiz/article-10425083/Bethenny-Frankel-51-displays-impressively-taut-abs-flashes-Skinnygirl-underwear.html,"Bethenny Frankel put her impressively taut abs on full display on Thursday as she gave her Instagram viewers a peek at her underwear, which was made by her brand Skinnygirl.",2022-01-21 00:31:24,Ashley Hume For Dailymail.Com
Late Peaky Blinders actress Helen McCrory did not film any scenes for series six following cancer diagnosis - as 'vast sections' of the final season were rewritten due to her absence,/tvshowbiz/article-10425063/Peaky-Blinders-actress-Helen-McCrory-did-not-film-scenes-series-six.html,Helen McCrory did not film any scenes as her iconic character Aunt Polly in the sixth an final series of Peaky Blinders following her cancer diagnosis.,2022-01-21 00:35:57,Charlotte Dean For Mailonline
Beau Ryan reveals the shocking moment he cornered a possum and tried to eat it during his stint on I'm a Celebrity... Get Me Out Of Here!,/tvshowbiz/article-10424981/Beau-Ryan-admits-cornered-possum-tried-eat-filming-Im-Celebrity.html,"Following his stint on I'm A Celebrity... Get Me Out Of Here, Beau Ryan has revealed things got so strange in the jungle, he even considered eating a live possum.",2022-01-21 00:39:25,Abi Moustafa
EDEN CONFIDENTIAL: Eileen Atkins is one up on Judi Dench - she's in Jeffrey Epstein's little black book! ,/tvshowbiz/article-10425173/EDEN-CONFIDENTIAL-Eileen-Atkins-one-Judi-Dench-shes-Epsteins-little-black-book.html,RICHARD EDEN: Dame Eileen Atkins has discovered that she's included in convicted sex offender Jeffrey Epstein's infamous contacts book - but has managed to see the positive side.,2022-01-21 00:39:47,Richard Eden for The Daily Mail
"Girls gone wild! Laura Dundovic, Natalie Roser and several other Instagram models strip down to skimpy bikinis and frolic in the water during bush trip",/tvshowbiz/article-10425143/Laura-Dundovic-Natalie-Roser-strip-skimpy-bikinis-girls-getaway.html,They are  'bonding' during an girls' getaway in country New South Wales.,2022-01-21 00:47:57,Jade Watkins for Daily Mail Australia
Newly-single Nadiya Bychkova puts on a leggy display in LBD and stylish blue coat as she joins a host of Strictly stars leaving the first night of the arena tour,/tvshowbiz/article-10425081/Newly-single-Nadiya-Bychkova-puts-leggy-display-LBD.html,"The dancer, 32, caught the eye in an LBD which she teamed with a cosy blue and white coat as she headed home while linking arms with Tilly Ramsay.",2022-01-21 00:48:50,Amelia Wynne For Mailonline
Joe Millionaire: For Richer or Poorer's Steven McBee says he was literally spoon-fed through the age of 11,/tvshowbiz/article-10425163/Joe-Millionaire-Richer-Poorers-Steven-McBee-says-spoon-fed-age-11.html,"McBee was seen in a discussion with Annie Jorgensen, who quizzed him about being spoon-fed.",2022-01-21 01:01:45,Adam S. Levy For Dailymail.com
"NRL star Tom Burgess enjoys a family breakfast on the morning of his wedding to Tahlia Giumelli with his brother Sam Burgess, their mother Julie and his daughters ",/tvshowbiz/article-10425035/NRL-star-Tom-Burgess-enjoys-family-breakfast-morning-wedding-Tahlia-Giumelli.html,Tom Burgess is set to marry his fiancée Tahlia Giumelli on Friday after months of pandemic postponements.,2022-01-21 01:05:25,Mary Mrad For Daily Mail Australia
Kanye West flashes a huge smile as he steps out in LA decked out in black leather jacket and boots... as his romance with Julia Fox continues,/tvshowbiz/article-10425159/Kanye-West-flashes-huge-smile-outing-LA.html,"The rapper, 44, flashed a massive grin as he stepped outside of his apartment with friends.",2022-01-21 01:09:37,Christine Rendon
David Walliams playfully jumps onto the bonnet of Simon Cowell's Rolls-Royce as the judges leave Britain's Got Talent auditions at the London Palladium,/tvshowbiz/article-10425119/David-Walliams-jumps-bonnet-Simon-Cowells-Rolls-Royce-leave-BGT-auditions.html,"The comedian, 50, who is known for his playful antics on the show, was seen leaving the theatre with the music mogul, 62.",2022-01-21 01:11:31,Jonathan Rose For Mailonline
"Tennis fans spot Nick Kyrgios' leaking hair dye during his match against Daniil Medvedev: 'Is that ""Just for Men"" dribbling down his forehead?'",/tvshowbiz/article-10425139/Australian-Open-Nick-Kyrgios-leaking-hair-dye-goes-viral-Twitter.html,"Fans were left baffled when Kyrgios' black hair dye melted and dribbled down his forehead, prompting some to liken the tennis pro to Donald Trump's former attorney Rudy Giuliani",2022-01-21 01:19:56,Jesse Hyland
